Top100Year,SongTitle,Artist,LyricsStatus,Lyrics,ReleaseYear,Genre
2012,Wild Ones,Flo Rida Featuring Sia,True,"Hey I heard you are a wild one
Oooh
If I took you home it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey I heard you like the wild ones
Oooh
I like crazy, foolish, stupid
Party going wild, fist pumping music
I might lose it
Glass to the roof
That's how we does it
I don't care tonight
She don't care we like
Almost dared the right five
Ready to get live
Ain't no surprise
Take me so high
Jump and nose dive
Surfing the crowd
Oooh-ooohh
Said I gotta be the man
I'm the head of my band
Mic check one two-oooh
Shut 'em down in the club while the playboy does
And they all get loose, loose
After bottle, we all get bent then again tomorrow
Gotta break loose cause that's the motto
Club shut down: a hundred super models
Hey I heard you are a wild one
Oooh
If I took you home it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey I heard you like the wild ones
Oooh
Party rocker, fa' sho' stopper
More Chambull, number one club popper
Got a hangover like too much vodka
Can't see me with ten binoculars
So cool
No doubt by the end of the night
Got the clothes coming off
Then I make that move
Somehow, some way, gotta raise the roof, roof
All black shades when the sun come through
Uh-oh, it's on like everything goes
Wild out baby, 'til the freak, it shows
What happens to that body, it's a private show
Stays right here, pri-private show
I like 'em untamed, don't tell me high pain
Tolerance, bottoms up when the champagne
My life, call my hanna to be explain
Do you busy with the bail, we get insane
Hey I heard you are a wild one
Oooh
If I took you home it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey I heard you like the wild ones
Oooh
I am a wild one
Break me in
Saddle me up and lets begin
I am a wild one
Tame me now
Running with wolves
And I'm on the prowl
Show you another side of me
A side you would never thought you would see
Tear up that body
Dominate you 'til you've had enough
I can't lie
The wilds don't lie
Hey I heard you are a wild one
Oooh
If I took you home it'd be a home run
Show me how you do
I wanna shut down the club
With you
Hey I heard you like the wild ones
Oooh
I am a wild one
Break me in
Saddle me up and lets begin
I am a wild one
Tame me now
Running with wolves
And I'm on the prowl",2011,"Eurodance, Synth-pop, Hip-Hop/Rap"
2012,Titanium,David Guetta Featuring Sia,True,"You shout it out
But I can't hear a word you say
I'm talking loud, not saying much
I'm criticized, but all your bullets ricochet
Shoot me down, but I get up
I'm bulletproof, nothing to lose
Fire away, fire away
Ricochet, you take your aim
Fire away, fire away
You shoot me down, but I won't fall
I am titanium
You shoot me down, but I won't fall
I am titanium
Cut me down
But it's you who'll have further to fall
Ghost town and haunted love
Raise your voice
Sticks and stones may break my bones
Talking loud, not saying much
I'm bulletproof, nothing to lose
Fire away, fire away
Ricochet, you take your aim
Fire away, fire away
You shoot me down, but I won't fall
I am titanium
You shoot me down, but I won't fall
I am titanium
I am titanium
I am titanium
Stone-hard, machine gun
Firing at the ones who run
Stone-hard as bulletproof glass
You shoot me down, but I won't fall
I am titanium
You shoot me down, but I won't fall
I am titanium
You shoot me down, but I won't fall
I am titanium
You shoot me down, but I won't fall
I am titanium
I am titanium",2011,"Eurodance, Synth-pop, Hip-Hop/Rap"
2012,Glad You Came,The Wanted,True,"The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came (Came, came, came)
You cast a spell on me, spell on me
You hit me like the sky fell on me, fell on me
And I decided you look well on me, well on me
So let's go somewhere no one else can see, you and me
Turn the lights out now
Now I'll take you by the hand
Hand you another drink
Drink it if you can
Can you spend a little time?
Time is slipping away
Away from us, so stay
Stay with me, I can make
Make you glad you came
The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came
You cast a spell on me, spell on me
You hit me like the sky fell on me, fell on me
And I decided you look well on me, well on me
So let's go somewhere no one else can see, you and me
Turn the lights out now
Now I'll take you by the hand
Hand you another drink
Drink it if you can
Can you spend a little time?
Time is slipping away
Away from us, so stay
Stay with me, I can make
Make you glad you came
The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came
I'm glad you came
So glad you came
I'm glad you came
I'm glad you came
The sun goes down, the stars come out
And all that counts is here and now
My universe will never be the same
I'm glad you came
I'm glad you came",2012,"Eurodance, Synth-pop, Hip-Hop/Rap"
2012,Back In Time,Pitbull,True,"Excuse me baby (go)
Yeah, you baby (back)
Ooh, you groovy baby (in)
Let's make a movie baby (time)
Excuse me baby (let's)
Yeah, you baby (go)
Ooh, you groovy baby (back)
Let's make a (in) movie baby (time)
It's Mr. Worldwide
Agent A, reporting live
From Cape Canaveral
MK, Big Syphe, let's ride
Back, back, in, in, time
Baby, oh, baby
Oh baby, my sweet baby
You're the one
Miami equals black mask, black gloves
With a little bit of rope to tie, I flipped it
Black suits, white shirts
Black glasses with a matching tie
Like Agent J or Agent K
And I wish the whole world would (okay)
I'm tryin' make a billion out of 15 cents
Understand, understood
I'm a go-getter, mover, shaker, vulture
Bury a boarder, record-breaker, won't ya?
Give credit where credit is due, don't ya
Know that I don't give a number two
Y'all just halfway thoughts
Not worth the back of my mind
But to understand the future
We have to go back in time
Baby, oh, baby
Oh, baby, my sweet baby
You're the one
I got the globe, yeah, in the palm of my hand
Wherever I spin it, that's where I land
Let's save the world
Men in Black, I know you understand
Stop the movement
They can try if they want to
Ignorar lo latino, si
They can try if they want to
What Pit solves is a bit raw
Took like jigsaw and built it all
Despite a big loss, I'd bet it all
And fought blind against the world, Ray Charles
Y'all just halfway thoughts
Not worth the back of my mind
But to understand the future
We have to go back in time
Baby, oh, baby
Oh, baby, my sweet baby
You're the one
excuse me baby
(Go) yeah, you baby
(Back) ooh, you groovy baby
(In) let's make a movie baby
(Time) excuse me baby
(Let's) yeah, you baby
(Go) ooh, you groovy baby
(Back) let's make a (In) movie baby
(Time)
Baby
My sweet baby
My sweet baby
My sweet baby
You're the...
Baby, oh baby
Oh, baby, my sweet baby
You're the one",2012,"Electronic dance music, Electropop, Dance Pop"
2012,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",True,"Well, it is a weepin' and a moanin' and a gnashin' of teeth
It is a weepin' and a mournin' and a gnashin' of teeth
It is a—when it comes to my sound which is the champion sound
Believe, believe
O-o-o-o-o-okay, Lamborghini Mercy
Your chick, she so thirsty
I-I-I-I-I'm in that two-seat Lambo
With your girl, she tryna jerk me (believe)
O-o-okay, Lamborghini Mercy
Your chick, she so thirsty
I-I-I-I-I'm in that two-seat Lambo
With your girl, she tryna jerk me
O-okay, Lamborghini Mercy (swerve)
Your chick, she so thirsty (swerve)
I-I-I-I-I'm in that two-seat Lambo
With your girl, she tryna jerk me (believe)
O-o-o-o-o-okay, Lamborghini Mercy
Your chick, she so thirsty (boy)
I-I-I-I-I'm in that two-seat Lambo (boy)
With your girl, she tryna jerk me
Okay, drop it to the floor, make that ass shake (shake, shake)
Woah, make the ground move, that's an ass quake
Built a house up on that ass, that's an ass-state
Roll–roll–roll my weed on it, that's an ass tray
Say, Ye, say, Ye, don't we do this every day–day? (Huh?)
I work them long nights, long nights to get a payday (Huh?)
Finally got paid, now I need shade and a vacay
And niggas still hatin'
So much hate, I need a AK (AK)
Now we out in Paris, yeah, I'm Perrierin'
White girls politickin', that's that Sarah Palin
Get–get–get–get–get–gettin' hot, Californicatin'
I give her that D, 'cause that's where I was born and raised in
O-o-o-o-o-okay, Lamborghini Mercy (swerve)
Your chick, she so thirsty (swerve)
I-I-I-I-I'm in that two-seat Lambo (swerve)
With your girl, she tryna jerk me (swerve, believe)
O-o-o-o-o-okay, Lamborghini Mercy (swerve)
Your chick, she so thirsty (swerve)
I-I-I-I-I'm in that two-seat Lambo (swerve)
With your girl, she tryna jerk me (swerve)
Well, it is a weepin' and a moanin' (swerve)
And a gnashin' of teeth (Swerve)
It is a weepin' and a mournin' (swerve)
And a gnashin' of teeth (swerve)
It is a—when it comes to my sound (swerve)
Which is the champion sound (swerve)
Believe, believe (swerve)
Believe, believe (swerve)
Yugh! It's prime time, my top back, this pimp game, ho
I'm red leather, this cocaine, I'm Rick James, ho
I'm bill-droppin', Ms. Pac-man, this pill-poppin' ass ho
I'm poppin' too, these blue dolphins need two coffins
All she want is some heel money
All she need is some bill money
He take his time, he counts it out
I weighs it up, that's real money
Check the neck, check the wrist
Them heads turnin', that's exorcist
My Audemars like Mardi Gras
That's Swiss time, and that's excellence
Two-door preference
Roof gone, George Jefferson
That white frost on that pound cake
So your Duncan Hines is irrelevant, woo
Lambo Murciélago
She go wherever I go
Wherever we go, we do it pronto, it's like—
O-o-o-o-o-okay, Lamborghini Mercy (swerve)
Your chick, she so thirsty (swerve)
I-I-I-I-I'm in that two-seat Lambo (swerve)
With your girl, she tryna jerk me (swerve, believe)
O-o-o-o-o-okay, Lamborghini Mercy (swerve)
Your chick, she so thirsty (swerve)
I-I-I-I-I'm in that two-seat Lambo (swerve)
With your girl, she tryna jerk me (swerve)
Well, it is a weepin' and a moanin' (swerve)
And a gnashin' of teeth (swerve)
It is a weepin' and a mournin' (swerve)
And a gnashin' of teeth (swerve)
It is a—when it comes to my sound (swerve)
Which is the champion sound (swerve)
Believe, believe (swerve)
Believe (swerve)
It is a weepin' and a moanin'
And a gnashin' of teeth in the dancehall
And who no have teeth gwan rub pon dem gums
Cuh when time it comes to my sound
Which is the champion sound
The bugle has blown fi many times
And it still have one more time left
Cuh the amount of stripe weh deh pon our shoulder
Let the suicide doors up
I do suicides on the tour bus
I do suicides on the private jet
You know what that mean, I'm fly to death
I step in Def Jam buildin' like I'm the shit
Tell 'em gimme fifty million and Imma quit
Most rappers' taste level ain't at my waist level
Turn up the bass 'til it's up-in-yo-face level
Don't do no press but I get the most press kit
Plus, yo, my bitch make your bitch look like Precious
Somethin' 'bout Mary, she gone off that molly
Now the whole party is melting like Dalí
Now everybody is movin' they body
Don't sell me apartment, I'll move in the lobby (yah)
Niggas is loiterin' just to feel important
You gon' see lawyers and niggas in Jordans (2 Chainz)
Okay, now catch up to my campaign
Coupe the color of mayonnaise
I'm drunk and high at the same time
Drinkin' champagne on the airplane (tell 'em)
Spit rounds like a gun range (baow)
Beat it up like Rampage
Hundred bands, cut your girl
Now your girl need a Band-Aid (damn)
Grade A, A1
Chain the color of Akon
Black diamonds, backpack rhymin'
Co-signed by Louis Vuitton (yep)
Horsepower, horsepower
All this Polo on, I got horsepower
Pound of this cost four thousand
Now I make it rain, she want more showers
Rain (rain) pourin' (pourin')
All my cars is foreign (foreign)
All my broads is foreign (foreign)
Money tall like Jordan
O-o-o-o-o-okay, Lamborghini Mercy (swerve)
Your chick, she so thirsty (swerve)
I-I-I-I-I'm in that two-seat Lambo (swerve)
With your girl, she tryna jerk me (swerve)
O-o-o-o-o-okay, Lamborghini Mercy (swerve)
Your chick, she so thirsty (swerve)
I-I-I-I-I'm in that two-seat Lambo (swerve)
With your girl, she tryna jerk me (swerve)
Well, it is a weepin' and a moanin' (swerve)
And a gnashin' of teeth (swerve)
It is a weepin' and a mournin' (swerve)
And a gnashin' of teeth (swerve)
It is a—when it comes to my sound (swerve)
Which is the champion sound (swerve)
Believe, believe (swerve)
Believe (swerve)
Well, it is a weepin' and a moanin' and a gnashin' of teeth
It is a weepin' and a mournin' and a gnashin' of teeth
It is a—when it comes to my sound which is the champion sound
Believe, believe, believe, believe",2012,"R&B/Soul, Hip-Hop/Rap"
2012,Drunk On You,Luke Bryan,True,"Cottonwood fallin' like snow in July
Sunset, riverside, 4 wheel drive
And a tail light circle
Roll down the windows turn it on up
Pour a little Crown in a Dixie cup
Get the party, started
Girl you make my speakers go boom boom
Dancin' on the tailgate in the full moon
That kinda thing makes a man go mmm mmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money make it gotta be
The best buzz I'm ever gonna find
Hey I'm a little drunk on you
And high on summertime
If you aint a ten you're a nine point nine
Tippin' n' spillin' that home made wine
On your tied up T-shirt
Every little kiss is drivin' me wild
Thrown little cherry bombs into my fire
Good God all mighty
Girl you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm mmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money make it gotta be
The best buzz I'm ever gonna find
Hey, I'm a little drunk on you
And high on summertime
Let's slip on out where it's a little bit darker
And when it gets a little bit hotter
We'll take it off all out in the water
Girl you make my speakers go boom boom
Dancin' on the tailgate in a full moon
That kinda thing makes a man go mmm mmmm
You're lookin' so good in what's left of those blue jeans
Drip of honey on the money make it gotta be
The best buzz I'm ever gonna find
Hey I'm a little drunk on you
And high on summertime
Yeah I'm a little drunk on you",2011,"Country music, Country"
2012,Brokenhearted,Karmin,True,"Oh, yeah
Uh, c'mon, yeah
This is more than the typical kinda thing
Felt a jones in my bones when you were touching me
Uh-oh, didn't wanna take it slow
In a daze, goin' craze, I can barely think
You're replayin' in my brain, find it hard to sleep
Uh-oh, waitin' for my phone to blow
Uh-oh, yup
Now I'm here in a sticky situation
Got a bit of trouble, yup, and now I'm pacin'
Five minutes, ten minutes, now it's been an hour
I don't wanna think too hard, but I'm sour
Uh-oh, I can't seem to let you go
See, I've been waitin' all day for you to call me, baby
So let's get up, let's get on it
Don't you leave me brokenhearted tonight
Come on, that's right
Honest, baby, I'll do anything you want to
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right, cheerio!
What's the time? Such a crime, not a single word
Sippin' on that Patrón, just to calm my nerves
Uh-oh, poppin' bottles by the phone, oh yeah
Had me up, had me down, turned me inside out
That's enough, call me up, baby, I'm in doubt
Uh-oh, and I don't even think you know
No, no, no
See, I've been waitin' all day for you to call me, baby
So let's get up, let's get on it
Don't you leave me brokenhearted tonight
Come on, that's right
Honest, baby, I'll do anything you want to
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right, cheerio, ay
Anything you wanna do, I'll be on it too
Everything you said, is like gold with a view
Business in the front, party in the back
Maybe I was wrong, was the outfit really wack?
This kinda thing doesn't happen usually
I'm on the opposite side of it, truthfully
I know you want it, so come and get it
Cheerio
See, I've been waitin' all day, for you to call me, baby (yeah, yeah, yeah)
So let's get up, let's get on it
Don't you leave me brokenhearted tonight (oh-oh-woah-oh, yeah)
Honest, baby, I'll do anything you want to (thing that you want)
So can we finish what we started?
Don't you leave me brokenhearted tonight
Come on, that's right! Cheeri-cheerio, uh
When you gonna call?
Don't leave me brokenhearted
I've been waiting up, let's finish what we started
Oh oh, I can't seem to let you go
Come on, that's right, cheerio, uh",2012,"R&B/Soul, Pop"
2012,Boyfriend,Justin Bieber,True,"If I was your boyfriend, I'd never let you go
I can take you places you ain't never been before
Baby take a chance or you'll never ever know
I got money in my hands that I'd really like to blow
Swag, swag, swag on you
Chillin by the fire while we eatin' fondue
I dunno about me but I know about you
So say hello to falsetto in three, two
I'd like to be everything you want
Hey girl, let me talk to you
If I was your boyfriend, never let you go
Keep you on my arm girl, you'd never be alone
I can be a gentleman, anything you want
If I was your boyfriend, I'd never let you go,
I'd never let you go
Tell me what you like yeah tell me what you don't
I could be your Buzz Lightyear fly across the globe
I don't never wanna fight yeah, you already know
I am 'ma a make you shine bright like you're laying in the snow
Girlfriend, girlfriend, you could be my girlfriend
You could be my girlfriend until the world ends
Make you dance do a spin and a twirl and
Voice goin crazy on this hook like a whirl wind
Swaggie
I'd like to be everything you want
Hey girl, let me talk to you
If I was your boyfriend, never let you go
Keep you on my arm girl you'd never be alone
I can be a gentleman, anything you want
If I was your boyfriend, I'd never let you go,
I'd never let you go
So give me a chance, 'cause you're all I need girl
Spend a week with your boy I'll be calling you my girlfriend
If I was your man, I'd never leave you girl
I just want to love you, and treat you right
If I was your boyfriend, never let you go
Keep you on my arm girl you'd never be alone
I can be a gentleman, anything you want
If I was your boyfriend, I'd never let you go,
Never let you go
Na na na, na na na, na na na
Ya girl
Na na na, na na na, na na na ey
Na na na, na na na, na na na ey
Na na na, na na na, na na na ey
If I was your boyfriend",2012,"R&B/Soul, Pop"
2012,Drive By,Train,True,"On the other side of a street I knew
Stood a girl that looked like you
I guess that's déjà vu
But I thought this can't be true 'cause
You moved to west L.A., or New York or Santa Fe
Or wherever, to get away from me
Oh, but that one night, was more than just right
I didn't leave you 'cause I was all through
Oh, I was overwhelmed, and frankly scared as hell
Because I really fell for you
Oh, I swear to you, I'll be there for you
This is not a drive by
Just a shy guy, looking for a two-ply Hefty bag
To hold my love
When you move me, everything is groovy
They don't like it sue me, mhmm the way you do me
Oh, I swear to you, I'll be there for you
This is not a drive by
On the upside of a downward spiral
My love for you went viral
And I loved you every mile you drove away
But now here you are again
So let's skip the, ""How you been?""
And get down to the ""More than friends"" at last
Oh, but that one night, is still the highlight
I didn't need you, until I came to
And I was overwhelmed, and frankly scared as hell
Because I really fell for you
Oh, I swear to you, I'll be there for you
This is not a drive by
Just a shy guy, looking for a two-ply Hefty bag
To hold my love
When you move me, everything is groovy
They don't like it sue me, mhmm the way you do me
Oh, I swear to you, I'll be there for you
This is not a drive by
Please believe that when I leave
There's nothing up my sleeve but love for you
And a little time to get my head together too
On the other side of a street I knew
Stood a girl that looked like you
I guess that's déjà vu
But I thought this can't be true, 'cause
Oh, I swear to you, I'll be there for you
This is not a drive by
Just a shy guy, looking for a two-ply Hefty bag
To hold my love
When you move me, everything is groovy
They don't like it sue me, mhmm the way you do me
Oh, I swear to you, I'll be there for you
This is not a drive by",2012,"R&B/Soul, Pop"
2012,Springsteen,Eric Church,True,"To this day, when I hear that song
I see you standin' there on that lawn
Discount shades, store bought tan
Flip flops and cut off jeans
Somewhere between that settin' sun
I'm on fire and born to run
You looked at me and I was done
We were just gettin' started
I was singin' to you, you were singin' to me
I was so alive, never been more free
Fired up my daddy's lighter and we sang
""Oh-oh-oh-oh, oh-oh""
Stayed there 'til they forced us out
And took the long way to your house
I can still hear the sound
Of you sayin' don't go
When I think about you
I think about 17
I think about my old Jeep
I think about the stars in the sky
Funny how a melody sounds like a memory
Like a soundtrack to a July Saturday night
Springsteen
I bumped into you by happenstance
You probably wouldn't even know who I am
But if I whispered your name, I bet
Still be a spark
And back when I was gasoline
And this old tattoo had brand new ink
And we didn't care what would mama think
'Bout your name on my arms
Baby, is it spring or is it summer?
The guitar sound, roll the beat of a drummer
You hear sometimes late at night
On your radio
Even though you're a million miles away
When you hear ""Born in the USA""
You relive those glory days
So long ago
When you think about me
Do you think about 17?
Do you think about my old Jeep
Think about the stars in the sky?
Funny how a melody sounds like a memory
Like a soundtrack to a July Saturday night
Springsteen
Springsteen
Funny how a melody sounds like a memory
Like a soundtrack to a July Saturday night
Springsteen
Springsteen
Oh, Springsteen",2011,"Country music, Country"
2012,Stronger (What Doesn't Kill You),Kelly Clarkson,True,"You know the bed feels warmer
Sleeping here alone
You know I dream in color
And do the things I want
You think you got the best of me
Think you had the last laugh
Bet you think that everything good is gone
Think you left me broken down
Think that I'd come running back
Baby you don't know me, 'cause you're dead wrong
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone
What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
You heard that I was starting over with someone new
But told you I was moving on over you
You didn't think that I'd come back
I'd come back swinging
You try to break me but you see what doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone
What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
Thanks to you I got a new thing started
Thanks to you I'm not the broken-hearted
Thanks to you I'm finally thinking 'bout me
You know in the end the day to left was just my beginning
In the end
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes a fighter
Footsteps even lighter
Doesn't mean I'm over 'cause you're gone
What doesn't kill you makes you stronger, stronger
Just me, myself and
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
What doesn't kill you makes you stronger, stronger
Just me, myself and I
What doesn't kill you makes you stronger
Stand a little taller
Doesn't mean I'm lonely when I'm alone
When I'm alone",2011,"R&B/Soul, Pop, UK R&B"
2012,Feel So Close,Calvin Harris,True,"I feel so close to you right now
It's a force field
I wear my heart upon my sleeve, like a big deal
Your love pours down on me
Surround me like a waterfall
And there's no stopping us right now
I feel so close to you right now
I feel so close to you right now
It's a force field
I wear my heart upon my sleeve, like a big deal
Your love pours down on me
Surround me like a waterfall
And there's no stopping us right now
I feel so close to you right now
And there's no stopping us right now
And there's no stopping us right now
And there's no stopping us right now
I feel so close to you right now",2011,"R&B/Soul, Pop, UK R&B"
2012,I Won't Give Up,Jason Mraz,True,"When I look into your eyes
It's like watching the night sky
Or a beautiful sunrise
Well there's so much they hold
And just like them old stars
I see that you've come so far
To be right where you are
How old is your soul?
Well, I won't give up on us
Even if the skies get rough
I'm giving you all my love
I'm still looking up
And when you're needing your space
To do some navigating
I'll be here patiently waiting
To see what you find
'Cause even the stars they burn
Some even fall to the earth
We've got a lot to learn
God knows we're worth it
No, I won't give up
I don't wanna be someone who walks away so easily
I'm here to stay and make the difference that I can make
Our differences they do a lot to teach us how to use the tools and gifts
We got yeah we got a lot at stake
And in the end you're still my friend at least we did intend
For us to work we didn't break, we didn't burn
We had to learn, how to bend without the world caving in
I had to learn what I got, and what I'm not
And who I am
I won't give up on us
Even if the skies get rough
I'm giving you all my love
I'm still looking up
I'm still looking up
Well, I won't give up on us (no I'm not giving up)
God knows I'm tough (I am tough) he knows (I am loved)
We got a lot to learn (we're alive, we are loved)
God knows we're worth it (and we're worth it)
I won't give up on us
Even if the skies get rough
I'm giving you all my love
I'm still looking up",2012,"R&B/Soul, Pop, UK R&B"
2012,Everybody Talks,Neon Trees,True,"Hey baby, won't you look my way?
I can be your new addiction
Hey baby, what you gotta say?
All you're giving me is fiction
I'm a sorry sucker and this happens all the time
I found out that everybody talks
Everybody talks, everybody talks
It started with a whisper
And that was when I kissed her
And then she made my lips hurt
I could hear the chit chat
Take me to your love shack
Mama's always gotta back track
When everybody talks back
Hey honey, you could be my drug
You could be my new prescription
Too much could be an overdose
All this trash talk make me itchin'
Oh my, my shit
Everybody talks, everybody talks
Everybody talks, too much
It started with a whisper
And that was when I kissed her
And then she made my lips hurt
I could hear the chit chat
Take me to your love shack
Mama's always gotta back track
When everybody talks back
Never thought I'd live
To see the day
When everybody's words got in the way
Hey
Hey sugar, show me all your love
All you're giving me is friction
Hey sugar, what you gotta say?
It started with a whisper
And that was when I kissed her
And then she made my lips hurt
I could hear the chit chat
Take me to your love shack
Mama's always gotta back track
When everybody talks back
Everybody talks
Everybody talks
Everybody talks
Everybody talks
Everybody talks
Everybody talks, back
It started with a whisper (everybody talks, everybody talks)
And that was when I kissed her (everybody talks, everybody talks)
Everybody talks
Everybody talks, back",2012,"Pop rock, Power pop, Alternative/Indie, R&B/Soul, Dance/Electronic, Pop, Hip-Hop/Rap, Singer-Songwriter"
